application_id,customer_id,app_date,amount_requested,loan_purpose,loan_term_months,approved
2557,4550,2019-09-20,17000,Debt consolidation,24,1
2558,2780,2022-11-16,3000,Home improvement,24,1
2559,4043,2022-02-10,3500,Business,24,1
2560,3568,2019-09-02,40200,Car Purchase,60,1
2561,718,2021-10-16,3700,Car Purchase,12,1
2562,2547,2019-01-26,5700,Wedding,48,1
2563,2270,2023-03-14,11200,Home improvement,36,1
2564,3245,2022-08-02,10000,Education,36,1
2565,1613,2023-08-08,39800,Business,60,0
2566,1479,2023-12-01,28700,Moving,60,1
2567,3080,2020-04-15,21000,Home improvement,24,0
2568,3729,2023-01-23,3900,Wedding,24,1
2569,3977,2019-08-20,2000,Business,12,1
2570,2444,2021-01-02,27000,Debt consolidation,60,0
2571,1774,2023-11-01,16300,Home improvement,36,1
2572,2912,2022-01-11,15200,Medical,36,0
2573,3738,2019-04-17,9600,Car Purchase,36,1
2574,3190,2019-09-30,2900,Debt consolidation,12,0
2575,2287,2021-11-22,1000,Debt consolidation,24,1
2576,438,2023-03-23,8100,Home improvement,24,0
2577,1804,2020-03-29,22000,Business,24,1
2578,261,2023-10-18,39100,Debt consolidation,60,1
2579,2099,2021-01-01,47800,Wedding,48,1
2580,785,2022-01-07,30100,Medical,48,1
2581,900,2020-09-20,8400,Education,36,1
2582,3028,2019-06-28,35400,Debt consolidation,48,0
2583,2551,2022-09-25,47500,Moving,48,0
2584,1924,2020-07-15,7500,Debt consolidation,24,1
2585,1633,2018-03-25,18500,Business,24,1
2586,683,2017-12-04,29600,Debt consolidation,48,1
2587,4581,2022-10-28,2600,Debt consolidation,24,1
2588,4558,2018-09-12,83300,Car Purchase,48,0
2589,3663,2022-02-24,21400,Business,48,1
2590,3050,2021-07-19,6100,Home improvement,24,1
2591,2408,2019-08-23,3500,Debt consolidation,12,1
2592,973,2023-08-24,6000,Education,36,1
2593,3913,2023-03-01,64300,Debt consolidation,48,1
2594,3656,2019-08-23,5500,Medical,36,1
2595,2182,2018-05-19,3700,Medical,12,0
2596,2669,2023-01-08,48400,Business,48,0
2597,4440,2021-07-06,20400,Education,48,1
2598,4341,2022-06-06,18800,Education,36,1
2599,2479,2022-09-05,9100,Vacation,48,1
2600,705,2019-03-27,24900,Vacation,36,1
2601,3533,2020-07-01,2600,Medical,24,1
2602,4977,2017-12-29,12700,Debt consolidation,24,1
2603,2776,2021-07-04,22400,Debt consolidation,48,1
2604,1787,2022-07-08,59200,Moving,48,1
2605,2177,2019-08-15,35000,Debt consolidation,48,0
2606,1943,2021-05-10,1600,Education,24,1
2607,2395,2020-11-26,42900,Moving,48,0
2608,3955,2019-10-05,7300,Debt consolidation,36,1
2609,4306,2020-06-12,3200,Home improvement,24,1
2610,2434,2020-09-15,38200,Education,60,1
2611,1222,2023-01-19,88300,Home improvement,48,1
2612,59,2022-12-17,5500,Debt consolidation,36,0
2613,3611,2021-11-11,9400,Vacation,48,1
2614,4171,2019-04-23,39900,Education,60,1
2615,2677,2021-05-03,33200,Debt consolidation,48,1
2616,4941,2021-08-09,4700,Debt consolidation,12,1
2617,486,2022-01-09,9600,Moving,48,0
2618,596,2020-12-03,57700,Home improvement,60,0
2619,4390,2022-11-14,14700,Debt consolidation,36,1
2620,3030,2020-05-14,6400,Wedding,36,1
2621,2356,2018-10-29,4700,Debt consolidation,12,1
2622,3390,2021-10-05,3800,Moving,12,1
2623,1376,2019-10-10,484300,Debt consolidation,72,0
2624,3094,2023-07-18,38000,Moving,48,0
2625,3654,2023-07-25,4700,Debt consolidation,24,1
2626,2482,2020-08-16,39800,Debt consolidation,60,0
2627,2530,2019-04-28,1800,Vacation,24,1
2628,3510,2019-08-01,3400,Debt consolidation,12,1
2629,2478,2019-02-20,4500,Debt consolidation,24,1
2630,1125,2019-07-16,22100,Medical,48,1
2631,3428,2019-10-07,92200,Education,60,1
2632,1907,2023-02-08,38700,Wedding,60,1
2633,1681,2022-06-21,18500,Education,36,0
2634,2779,2019-12-04,41700,Debt consolidation,48,1
2635,1493,2022-01-23,8800,Wedding,36,1
2636,4286,2019-02-06,11900,Debt consolidation,24,1
2637,4864,2018-06-25,39700,Debt consolidation,60,1
2638,1709,2018-11-02,35000,Vacation,60,1
2639,890,2022-11-24,89900,Debt consolidation,60,0
2640,4111,2020-05-23,9000,Debt consolidation,24,0
2641,4484,2023-11-23,23300,Business,36,0
2642,691,2023-11-17,21900,Debt consolidation,24,1
2643,3235,2022-05-16,23100,Education,36,0
2644,4117,2023-10-22,31500,Debt consolidation,60,1
2645,1499,2022-05-15,9700,Debt consolidation,36,0
2646,1431,2021-05-31,13300,Education,36,1
2647,4294,2020-07-05,1400,Debt consolidation,24,1
2648,3724,2019-07-04,31400,Business,48,1
2649,3950,2018-04-12,2700,Debt consolidation,12,1
2650,2065,2019-06-05,35000,Car Purchase,60,1
2651,3494,2023-03-10,14100,Car Purchase,48,1
2652,3273,2018-10-18,12900,Moving,48,1
2653,2245,2018-05-04,20600,Home improvement,24,1
2654,2155,2021-11-17,23200,Medical,48,1
2655,2992,2019-02-20,29200,Home improvement,48,0
2656,341,2018-05-23,22000,Home improvement,48,1
2657,2436,2022-06-22,14100,Vacation,24,1
2658,543,2023-05-09,20500,Debt consolidation,36,1
2659,3545,2021-08-26,9100,Education,48,1
2660,4127,2023-07-24,21600,Vacation,36,1
2661,3682,2020-08-31,30100,Vacation,60,1
2662,1050,2020-02-06,20000,Debt consolidation,48,0
2663,53,2023-05-08,18000,Vacation,36,1
2664,4538,2022-07-24,49200,Medical,60,1
2665,730,2019-05-14,13000,Debt consolidation,48,1
2666,4649,2018-11-18,8000,Debt consolidation,24,1
2667,3134,2021-03-27,59300,Home improvement,60,1
2668,2868,2019-08-28,9100,Education,24,1
2669,1118,2020-01-14,8600,Moving,24,1
2670,817,2023-03-21,5600,Debt consolidation,24,1
2671,1165,2020-01-14,9600,Medical,36,0
2672,467,2023-05-18,19700,Vacation,24,1
2673,3653,2023-09-30,178500,Moving,72,0
2674,1243,2021-02-24,49700,Debt consolidation,60,0
2675,4209,2019-02-19,3800,Business,24,1
2676,3088,2018-02-19,14700,Education,36,1
2677,3631,2023-08-17,24400,Debt consolidation,24,0
2678,1770,2022-03-21,22800,Home improvement,48,0
2679,3415,2020-09-06,4200,Debt consolidation,12,1
2680,35,2019-01-10,6900,Vacation,24,1
2681,4790,2020-11-25,10300,Car Purchase,24,1
2682,610,2021-05-28,9600,Vacation,48,1
2683,4300,2021-04-16,55000,Home improvement,60,1
2684,720,2021-12-23,18400,Business,24,1
2685,3973,2021-01-06,4500,Home improvement,12,1
2686,915,2020-06-10,33200,Moving,60,1
2687,4575,2017-12-25,4600,Debt consolidation,12,1
2688,984,2022-02-22,16500,Car Purchase,24,1
2689,1882,2022-09-18,35000,Debt consolidation,60,1
2690,2148,2020-10-15,21300,Education,36,1
2691,4251,2023-11-06,8100,Debt consolidation,36,1
2692,1484,2019-06-13,26500,Debt consolidation,60,0
2693,4623,2022-08-21,39700,Car Purchase,48,0
2694,1602,2022-08-11,4700,Car Purchase,12,1
2695,4226,2019-03-11,7800,Car Purchase,36,1
2696,3828,2022-06-25,4700,Medical,12,1
2697,604,2020-12-05,8500,Debt consolidation,36,0
2698,638,2019-02-01,1700,Car Purchase,12,1
2699,2653,2018-09-13,4000,Car Purchase,12,1
2700,3847,2019-08-07,9200,Business,36,1
2701,859,2020-05-15,14700,Debt consolidation,36,1
2702,2264,2021-11-04,8100,Home improvement,24,1
2703,4496,2018-10-02,55300,Debt consolidation,48,1
2704,4858,2020-11-25,20800,Debt consolidation,24,1
2705,3737,2019-04-02,11400,Business,48,1
2706,1885,2021-02-05,3700,Debt consolidation,12,1
2707,3165,2021-10-11,84600,Car Purchase,60,0
2708,1117,2021-08-30,2000,Home improvement,12,1
2709,4107,2019-12-22,49200,Education,48,0
2710,4013,2018-06-22,22000,Home improvement,36,1
2711,967,2022-09-03,6800,Wedding,36,0
2712,3942,2021-12-11,141600,Car Purchase,60,1
2713,4194,2020-12-14,24500,Debt consolidation,24,0
2714,2904,2018-08-15,33500,Vacation,48,1
2715,2537,2023-07-05,2200,Education,12,1
2716,3498,2021-02-20,20400,Vacation,36,1
2717,1855,2020-04-29,78000,Home improvement,48,0
2718,2509,2019-11-25,44800,Home improvement,48,1
2719,4053,2021-04-11,9300,Medical,36,1
2720,3818,2021-09-22,27200,Moving,60,1
2721,45,2021-08-01,119500,Home improvement,60,1
2722,4354,2021-03-28,18700,Debt consolidation,36,1
2723,2400,2019-06-22,15700,Medical,24,1
2724,255,2019-04-03,87400,Debt consolidation,48,1
2725,2059,2019-01-28,21800,Home improvement,36,1
2726,3639,2023-02-12,11100,Education,24,0
2727,4192,2023-06-09,13300,Medical,48,1
2728,4521,2023-09-30,9700,Debt consolidation,36,1
2729,424,2018-02-23,1700,Education,24,1
2730,2693,2022-04-02,48200,Education,60,1
2731,1832,2021-12-24,49900,Debt consolidation,60,1
2732,4217,2019-05-29,3300,Debt consolidation,24,1
2733,3964,2021-04-07,38400,Wedding,48,1
2734,2054,2018-01-30,3200,Home improvement,24,1
2735,2494,2020-01-05,18900,Home improvement,36,1
2736,3677,2023-01-29,4300,Debt consolidation,24,0
2737,1132,2019-10-14,8000,Car Purchase,36,1
2738,1794,2018-04-19,201800,Moving,72,0
2739,2025,2022-02-13,23100,Wedding,36,1
2740,1055,2019-03-25,96300,Vacation,48,0
2741,2349,2023-07-14,375000,Debt consolidation,72,0
2742,2682,2023-03-09,13200,Car Purchase,48,1
2743,853,2023-04-10,23500,Debt consolidation,24,1
2744,1059,2022-11-24,25000,Debt consolidation,48,1
2745,117,2019-03-12,8500,Home improvement,36,1
2746,4373,2023-04-14,209100,Wedding,72,0
2747,4700,2018-02-14,33100,Car Purchase,60,1
2748,3945,2020-01-28,112500,Car Purchase,60,1
2749,4610,2020-11-22,4600,Debt consolidation,12,1
2750,4913,2017-12-02,28500,Education,48,1
2751,3798,2018-01-18,6600,Medical,36,1
2752,2324,2019-09-22,8200,Medical,36,1
2753,83,2020-08-18,42800,Car Purchase,60,1
2754,445,2020-11-24,15400,Debt consolidation,36,1
2755,4706,2018-04-19,2800,Home improvement,12,1
2756,2631,2019-07-14,55900,Business,48,1
2757,481,2018-06-16,8500,Business,36,0
2758,377,2019-06-25,1400,Debt consolidation,12,0
2759,850,2019-06-12,23100,Medical,48,1
2760,899,2021-04-28,18300,Debt consolidation,48,1
2761,834,2023-03-06,99300,Debt consolidation,48,0
2762,3528,2019-12-24,20500,Debt consolidation,36,0
2763,1530,2020-11-20,49400,Home improvement,48,1
2764,4750,2020-05-21,10500,Debt consolidation,36,1
2765,580,2021-11-22,3700,Vacation,12,1
2766,4093,2019-12-10,12500,Vacation,24,1
2767,253,2021-03-28,27700,Medical,48,1
2768,2045,2022-03-16,13500,Medical,36,1
2769,747,2022-06-03,29500,Debt consolidation,60,1
2770,1374,2022-03-05,2500,Home improvement,24,1
2771,1244,2023-04-20,6800,Home improvement,48,1
2772,4037,2022-04-27,20200,Debt consolidation,24,1
2773,837,2018-11-05,9100,Moving,36,1
2774,1441,2019-06-05,21100,Wedding,36,1
2775,2073,2021-12-08,3600,Debt consolidation,12,0
2776,4191,2022-12-27,18000,Home improvement,48,1
2777,4369,2022-11-28,39000,Debt consolidation,48,1
2778,395,2021-06-26,7400,Home improvement,48,1
2779,2833,2018-10-11,8100,Debt consolidation,36,0
2780,4925,2021-11-16,33100,Home improvement,60,1
2781,4033,2022-08-07,4400,Debt consolidation,24,1
2782,1250,2021-11-09,8500,Education,36,1
2783,3429,2021-11-22,1900,Debt consolidation,24,1
2784,4741,2017-12-11,9800,Moving,24,0
2785,2179,2020-12-26,22400,Business,36,0
2786,1363,2021-02-27,2500,Debt consolidation,12,1
2787,189,2021-09-15,72400,Debt consolidation,60,1
2788,2215,2020-05-25,13700,Home improvement,36,0
2789,455,2022-02-04,13700,Business,24,0
2790,1226,2020-04-16,21600,Wedding,36,1
2791,444,2022-07-29,15100,Debt consolidation,48,1
2792,2951,2021-04-02,35100,Car Purchase,48,0
2793,2368,2019-07-28,38600,Car Purchase,60,1
2794,1047,2023-10-19,9200,Medical,24,1
2795,2977,2020-06-03,8800,Debt consolidation,48,1
2796,2873,2022-10-26,33300,Car Purchase,60,0
2797,2757,2019-04-21,35700,Medical,60,1
2798,3831,2018-03-10,191800,Debt consolidation,72,0
2799,2609,2021-03-16,20100,Debt consolidation,48,0
2800,1913,2023-05-01,9800,Home improvement,24,1
2801,2538,2021-02-14,46100,Home improvement,48,0
2802,2965,2021-07-23,47100,Debt consolidation,48,1
2803,1152,2023-05-03,12200,Debt consolidation,36,1
2804,902,2022-05-29,244700,Car Purchase,72,0
2805,877,2018-05-13,49800,Moving,60,0
2806,1365,2017-12-24,38200,Medical,48,0
2807,1239,2023-10-24,13100,Home improvement,36,1
2808,4026,2023-03-18,16800,Home improvement,36,0
2809,570,2020-07-05,13600,Wedding,36,1
2810,4151,2023-08-10,9600,Vacation,24,0
2811,2164,2020-05-31,93600,Debt consolidation,48,0
2812,2263,2023-08-11,15300,Education,36,1
2813,291,2022-10-06,1900,Wedding,24,1
2814,2903,2023-01-26,24600,Home improvement,24,0
2815,4946,2018-08-11,17400,Vacation,24,1
2816,2876,2023-01-31,9900,Car Purchase,36,1
2817,4492,2022-02-12,48800,Home improvement,60,1
2818,3583,2018-02-01,16600,Medical,36,0
2819,1892,2023-09-08,9400,Business,24,0
2820,2678,2018-02-13,6100,Debt consolidation,48,1
2821,4350,2018-08-19,18000,Debt consolidation,36,0
2822,1302,2021-08-28,3400,Debt consolidation,24,1
2823,3853,2018-01-14,20500,Home improvement,24,1
2824,2367,2020-11-01,311600,Vacation,60,0
2825,3277,2021-02-23,4200,Home improvement,12,1
2826,1139,2020-09-04,37900,Business,48,0
2827,353,2018-11-23,7100,Debt consolidation,24,1
2828,593,2019-02-28,16200,Education,24,1
2829,756,2023-11-26,9800,Education,48,1
2830,1587,2019-06-25,6500,Wedding,24,1
2831,3593,2021-10-06,73500,Education,48,1
2832,4321,2020-01-23,32800,Debt consolidation,48,0
2833,1762,2023-02-26,86400,Moving,60,0
2834,2487,2020-04-06,7100,Debt consolidation,36,1
2835,812,2018-04-23,22100,Debt consolidation,36,1
2836,1344,2020-07-08,23600,Home improvement,36,0
2837,1225,2020-02-10,3400,Wedding,12,1
2838,104,2020-10-28,18300,Debt consolidation,48,1
2839,960,2018-09-15,7800,Education,36,1
2840,3388,2020-02-24,20600,Debt consolidation,24,0
2841,2075,2022-06-06,41800,Education,48,0
2842,2893,2018-04-24,14400,Home improvement,48,0
2843,1266,2021-02-19,5400,Home improvement,48,1
2844,1659,2023-07-15,1700,Debt consolidation,24,1
2845,4992,2020-12-28,9100,Business,48,1
2846,3882,2021-11-06,26000,Education,48,1
2847,102,2018-10-19,9700,Vacation,36,1
2848,4345,2021-04-15,33200,Wedding,60,1
2849,4399,2022-05-19,21100,Debt consolidation,24,1
2850,3652,2022-10-24,12000,Home improvement,48,0
2851,3670,2019-08-19,10100,Home improvement,48,1
2852,555,2023-03-06,19500,Car Purchase,36,1
2853,2418,2018-04-26,8200,Home improvement,24,1
2854,200,2023-01-01,10300,Home improvement,48,1
2855,1204,2020-06-25,4200,Debt consolidation,12,1
2856,1827,2019-03-30,6600,Debt consolidation,24,1
2857,74,2020-06-12,35300,Home improvement,60,0
2858,1500,2021-12-31,8600,Car Purchase,24,1
2859,2422,2018-05-22,2600,Debt consolidation,12,1
2860,1959,2019-01-08,32800,Home improvement,48,0
2861,848,2023-09-02,13700,Home improvement,24,1
2862,3800,2018-01-22,46300,Home improvement,48,1
2863,989,2018-12-28,9400,Medical,36,1
2864,3769,2019-06-12,8700,Debt consolidation,48,1
2865,1088,2018-04-01,41800,Home improvement,60,1
2866,2962,2023-04-08,14500,Wedding,24,0
2867,1610,2019-01-27,19100,Home improvement,36,1
2868,4728,2020-12-20,27100,Car Purchase,48,0
2869,2220,2020-12-25,42000,Education,60,0
2870,2094,2019-01-06,4800,Business,24,1
2871,4470,2021-10-04,35200,Debt consolidation,60,1
2872,1564,2021-01-08,18000,Moving,24,1
2873,4875,2020-03-08,17700,Education,36,1
2874,798,2020-05-07,10000,Education,48,0
2875,425,2021-04-05,7800,Debt consolidation,24,1
2876,1595,2023-10-27,41300,Business,48,1
2877,3813,2020-05-06,24600,Wedding,36,0
2878,1720,2023-11-24,2200,Wedding,12,1
2879,2365,2022-07-31,8500,Debt consolidation,24,1
2880,1754,2019-06-16,3000,Business,24,1
2881,1416,2020-05-06,19800,Debt consolidation,36,1
2882,213,2022-04-11,192600,Home improvement,60,0
2883,2,2022-05-12,34600,Debt consolidation,48,0
2884,3515,2018-01-08,38700,Moving,48,0
2885,4945,2022-04-04,99000,Debt consolidation,48,1
2886,413,2020-12-24,32800,Home improvement,60,1
2887,824,2022-05-25,30000,Business,60,0
2888,856,2019-04-16,65000,Moving,48,1
2889,3246,2020-12-11,11100,Business,36,1
2890,4666,2018-01-05,5900,Home improvement,36,1
2891,905,2022-02-08,12200,Car Purchase,48,1
2892,3531,2020-05-14,23000,Debt consolidation,48,1
2893,3781,2022-05-14,18200,Debt consolidation,48,1
2894,609,2022-03-20,21300,Home improvement,24,0
2895,3586,2020-04-15,37200,Wedding,48,0
2896,1690,2017-12-09,5800,Debt consolidation,36,1
2897,4890,2018-05-14,43300,Moving,60,0
2898,3865,2022-06-04,34300,Education,60,0
2899,3146,2018-12-07,3000,Debt consolidation,24,1
2900,2891,2023-08-10,9300,Debt consolidation,24,1
2901,3595,2018-04-30,22000,Education,48,1
2902,1687,2020-02-17,47500,Wedding,48,0
2903,3543,2022-08-14,16900,Debt consolidation,48,1
2904,1920,2018-11-21,25800,Debt consolidation,48,1
2905,1798,2020-09-05,17100,Education,48,1
2906,1629,2021-02-08,9800,Medical,48,1
2907,935,2019-11-01,6900,Business,24,1
2908,4743,2022-11-15,2800,Debt consolidation,24,0
2909,287,2018-08-06,439600,Medical,60,0
2910,4302,2020-03-16,4500,Debt consolidation,12,1
2911,2318,2022-07-19,43200,Car Purchase,48,0
2912,360,2018-11-16,8100,Medical,24,1
2913,1578,2020-04-24,7700,Debt consolidation,36,0
2914,38,2022-02-01,12200,Education,24,1
2915,4316,2018-07-13,45400,Education,60,0
2916,4417,2019-12-28,23900,Moving,36,1
2917,1989,2018-06-09,15000,Vacation,36,0
2918,2623,2019-05-16,13600,Home improvement,36,1
2919,2466,2022-03-01,76500,Education,48,0
2920,1957,2019-02-17,8100,Education,36,1
2921,4641,2022-11-02,45700,Moving,60,1
2922,2137,2019-08-24,22200,Debt consolidation,36,0
2923,500,2021-07-08,3100,Moving,12,1
2924,197,2023-07-16,81100,Moving,60,1
2925,1764,2018-05-12,20900,Wedding,24,1
2926,4299,2021-11-09,9800,Vacation,36,1
2927,3858,2018-07-23,7000,Wedding,48,1
2928,3392,2023-06-06,6800,Moving,36,1
2929,3110,2023-07-13,72800,Business,48,0
2930,3685,2023-02-09,13100,Debt consolidation,48,1
2931,947,2020-02-09,2600,Wedding,24,1
2932,1430,2019-03-20,8100,Debt consolidation,24,1
2933,1900,2022-05-15,18100,Wedding,48,0
2934,2539,2023-10-08,41000,Business,60,1
2935,3906,2020-10-31,8100,Vacation,24,1
2936,1557,2021-12-14,48800,Debt consolidation,60,1
2937,669,2021-06-06,13100,Home improvement,24,1
2938,57,2023-02-13,8100,Debt consolidation,48,1
2939,2976,2022-08-06,13200,Car Purchase,24,1
2940,4313,2018-10-25,3700,Vacation,12,1
2941,2206,2018-10-27,1400,Home improvement,24,1
2942,1230,2022-08-11,22600,Debt consolidation,48,0
2943,975,2018-08-11,69400,Education,60,1
2944,1022,2021-10-31,5500,Home improvement,48,1
2945,3403,2019-10-14,7900,Debt consolidation,36,1
2946,1026,2022-07-10,44000,Medical,60,0
2947,1040,2021-08-29,29700,Vacation,48,1
2948,303,2022-12-18,2200,Debt consolidation,24,1
2949,4846,2020-06-17,488600,Education,72,0
2950,4794,2021-03-25,13300,Car Purchase,36,1
2951,4771,2020-07-18,35200,Moving,60,1
2952,2015,2021-01-20,2100,Car Purchase,24,1
2953,4987,2020-10-03,23500,Debt consolidation,24,1
2954,2432,2018-03-20,8400,Debt consolidation,48,1
2955,830,2020-03-21,19000,Vacation,36,0
2956,4826,2019-04-09,1400,Home improvement,12,1
2957,26,2021-09-19,12900,Moving,36,1
2958,3558,2021-01-04,6200,Moving,48,1
2959,3782,2021-09-09,25300,Moving,60,1
2960,1032,2018-04-20,2300,Home improvement,24,1
2961,3746,2018-07-12,19100,Medical,36,1
2962,4133,2023-10-03,10200,Debt consolidation,36,1
2963,688,2023-11-12,3800,Vacation,24,1
2964,990,2020-01-07,35400,Debt consolidation,60,1
2965,2008,2023-08-29,7500,Business,48,1
2966,4721,2022-01-20,30000,Wedding,48,1
2967,1523,2021-03-03,30500,Medical,48,1
2968,4915,2019-07-04,7600,Debt consolidation,48,1
2969,999,2021-11-28,39800,Debt consolidation,48,1
2970,2102,2020-10-10,41400,Moving,60,1
2971,140,2018-03-10,3900,Business,24,1
2972,4555,2018-12-07,35300,Home improvement,48,1
2973,4402,2023-02-02,42100,Debt consolidation,48,0
2974,2687,2019-02-27,12500,Home improvement,36,1
2975,1327,2021-10-29,14100,Car Purchase,24,1
2976,2513,2022-09-17,2700,Wedding,12,1
2977,3263,2021-12-08,7700,Debt consolidation,36,1
2978,3647,2022-10-20,487100,Business,72,0
2979,3075,2021-03-29,98800,Vacation,60,0
2980,641,2023-07-21,29500,Vacation,48,1
2981,283,2021-01-19,1000,Debt consolidation,24,1
2982,1038,2023-08-13,185000,Debt consolidation,60,0
2983,2828,2022-11-14,1300,Medical,12,1
2984,959,2019-09-11,12000,Vacation,48,0
2985,1888,2023-10-12,13800,Debt consolidation,48,1
2986,4519,2019-01-27,37700,Vacation,60,0
2987,2732,2019-04-26,62400,Moving,48,0
2988,3992,2022-02-10,9800,Debt consolidation,24,1
2989,541,2023-08-25,98800,Car Purchase,48,0
2990,3140,2023-02-13,15100,Moving,48,1
2991,971,2020-08-15,77800,Debt consolidation,48,0
2992,3236,2018-02-23,22100,Education,24,1
