payment_id,loan_id,payment_date,amount_due,amount_paid,interest_paid,payment_status
34656,1155,2024-06-03,1236.69,1236.69,484.1,On-Time
34657,1155,2024-07-03,1236.69,1236.69,473.34,On-Time
34658,1155,2024-08-03,1236.69,1236.69,462.43,On-Time
34659,1155,2024-09-03,1236.69,1236.69,451.37,On-Time
34660,1155,2024-10-03,1236.69,1236.69,440.14,On-Time
34661,1155,2024-11-03,1236.69,1236.69,428.76,On-Time
34662,1155,2024-12-03,1236.69,1236.69,417.21,On-Time
34663,1156,2019-04-17,675.3,675.3,369.51,On-Time
34664,1156,2019-05-17,675.3,675.3,365.44,On-Time
34665,1156,2019-06-17,675.3,675.3,361.33,On-Time
34666,1156,2019-07-17,675.3,675.3,357.15,On-Time
34667,1156,2019-08-17,675.3,675.3,352.92,On-Time
34668,1156,2019-09-17,675.3,675.3,348.64,On-Time
34669,1156,2019-10-17,675.3,675.3,344.3,On-Time
34670,1156,2019-11-17,675.3,675.3,339.9,On-Time
34671,1156,2019-12-17,675.3,675.3,335.44,On-Time
34672,1156,2020-01-17,675.3,675.3,330.92,On-Time
34673,1156,2020-02-17,675.3,675.3,326.34,On-Time
34674,1156,2020-03-17,675.3,675.3,321.71,On-Time
34675,1156,2020-04-17,675.3,675.3,317.01,On-Time
34676,1156,2020-05-17,675.3,675.3,312.24,On-Time
34677,1156,2020-06-17,675.3,675.3,307.42,On-Time
34678,1156,2020-07-17,675.3,675.3,302.53,On-Time
34679,1156,2020-08-17,675.3,675.3,297.57,On-Time
34680,1156,2020-09-17,675.3,675.3,292.55,On-Time
34681,1156,2020-10-17,675.3,675.3,287.46,On-Time
34682,1156,2020-11-17,675.3,675.3,282.31,On-Time
34683,1156,2020-12-17,675.3,675.3,277.09,On-Time
34684,1156,2021-01-17,675.3,675.3,271.79,On-Time
34685,1156,2021-02-17,675.3,675.3,266.43,On-Time
34686,1156,2021-03-17,675.3,675.3,261.0,On-Time
34687,1156,2021-04-17,675.3,675.3,255.49,On-Time
34688,1156,2021-05-17,675.3,675.3,249.91,On-Time
34689,1156,2021-06-17,675.3,675.3,244.25,On-Time
34690,1156,2021-07-17,675.3,675.3,238.52,On-Time
34691,1156,2021-08-17,675.3,675.3,232.72,On-Time
34692,1156,2021-09-17,675.3,675.3,226.84,On-Time
34693,1156,2021-10-17,675.3,675.3,220.88,On-Time
34694,1156,2021-11-17,675.3,675.3,214.84,On-Time
34695,1156,2021-12-17,675.3,675.3,208.72,On-Time
34696,1156,2022-01-17,675.3,675.3,202.51,On-Time
34697,1156,2022-02-17,675.3,675.3,196.23,On-Time
34698,1156,2022-03-17,675.3,675.3,189.86,On-Time
34699,1156,2022-04-17,675.3,675.3,183.41,On-Time
34700,1156,2022-05-17,675.3,675.3,176.87,On-Time
34701,1156,2022-06-17,675.3,675.3,170.25,On-Time
34702,1156,2022-07-17,675.3,675.3,163.53,On-Time
34703,1156,2022-08-17,675.3,675.3,156.73,On-Time
34704,1156,2022-09-17,675.3,675.3,149.84,On-Time
34705,1156,2022-10-17,675.3,675.3,142.85,On-Time
34706,1156,2022-11-17,675.3,675.3,135.78,On-Time
34707,1156,2022-12-17,675.3,675.3,128.61,Late
34708,1156,2023-01-17,675.3,675.3,121.34,On-Time
34709,1156,2023-02-17,675.3,675.3,113.98,On-Time
34710,1156,2023-03-17,675.3,675.3,106.51,On-Time
34711,1156,2023-04-17,675.3,675.3,98.95,On-Time
34712,1156,2023-05-17,675.3,675.3,91.29,On-Time
34713,1156,2023-06-17,675.3,675.3,83.53,On-Time
34714,1156,2023-07-17,675.3,675.3,75.67,On-Time
34715,1156,2023-08-17,675.3,675.3,67.7,On-Time
34716,1156,2023-09-17,675.3,675.3,59.62,On-Time
34717,1156,2023-10-17,675.3,675.3,51.44,On-Time
34718,1156,2023-11-17,675.3,675.3,43.14,On-Time
34719,1156,2023-12-17,675.3,675.3,34.74,On-Time
34720,1156,2024-01-17,675.3,675.3,26.23,On-Time
34721,1156,2024-02-17,675.3,675.3,17.6,On-Time
34722,1156,2024-03-17,675.3,675.3,8.86,On-Time
34723,1157,2019-03-09,692.55,692.55,300.51,On-Time
34724,1157,2019-04-09,692.55,692.55,295.83,On-Time
34725,1157,2019-05-09,692.55,692.55,291.1,On-Time
34726,1157,2019-06-09,692.55,692.55,286.32,On-Time
34727,1157,2019-07-09,692.55,692.55,281.47,On-Time
34728,1157,2019-08-09,692.55,692.55,276.57,On-Time
34729,1157,2019-09-09,692.55,692.55,271.61,On-Time
34730,1157,2019-10-09,692.55,692.55,266.59,On-Time
34731,1157,2019-11-09,692.55,692.55,261.51,On-Time
34732,1157,2019-12-09,692.55,692.55,256.37,On-Time
34733,1157,2020-01-09,692.55,692.55,251.17,On-Time
34734,1157,2020-02-09,692.55,692.55,245.91,On-Time
34735,1157,2020-03-09,692.55,692.55,240.58,On-Time
34736,1157,2020-04-09,692.55,692.55,235.19,On-Time
34737,1157,2020-05-09,692.55,692.55,229.74,On-Time
34738,1157,2020-06-09,692.55,692.55,224.22,On-Time
34739,1157,2020-07-09,692.55,692.55,218.63,On-Time
34740,1157,2020-08-09,692.55,692.55,212.98,On-Time
34741,1157,2020-09-09,692.55,692.55,207.26,On-Time
34742,1157,2020-10-09,692.55,692.55,201.47,On-Time
34743,1157,2020-11-09,692.55,692.55,195.62,On-Time
34744,1157,2020-12-09,692.55,692.55,189.69,On-Time
34745,1157,2021-01-09,692.55,692.55,183.69,On-Time
34746,1157,2021-02-09,692.55,692.55,177.63,On-Time
34747,1157,2021-03-09,692.55,692.55,171.49,On-Time
34748,1157,2021-04-09,692.55,692.55,165.27,On-Time
34749,1157,2021-05-09,692.55,692.55,158.98,On-Time
34750,1157,2021-06-09,692.55,692.55,152.62,On-Time
34751,1157,2021-07-09,692.55,692.55,146.18,On-Time
34752,1157,2021-08-09,692.55,692.55,139.67,On-Time
34753,1157,2021-09-09,692.55,692.55,133.07,On-Time
34754,1157,2021-10-09,692.55,692.55,126.4,On-Time
34755,1157,2021-11-09,692.55,692.55,119.65,On-Time
34756,1157,2021-12-09,692.55,692.55,112.82,On-Time
34757,1157,2022-01-09,692.55,692.55,105.91,On-Time
34758,1157,2022-02-09,692.55,692.55,98.91,On-Time
34759,1157,2022-03-09,692.55,692.55,91.83,On-Time
34760,1157,2022-04-09,692.55,692.55,84.67,On-Time
34761,1157,2022-05-09,692.55,692.55,77.42,On-Time
34762,1157,2022-06-09,692.55,692.55,70.08,On-Time
34763,1157,2022-07-09,692.55,692.55,62.66,On-Time
34764,1157,2022-08-09,692.55,692.55,55.15,On-Time
34765,1157,2022-09-09,692.55,692.55,47.55,On-Time
34766,1157,2022-10-09,692.55,692.55,39.86,On-Time
34767,1157,2022-11-09,692.55,692.55,32.07,On-Time
34768,1157,2022-12-09,692.55,692.55,24.2,On-Time
34769,1157,2023-01-09,692.55,692.55,16.23,On-Time
34770,1157,2023-02-09,692.55,692.55,8.16,On-Time
34771,1158,2018-02-19,771.09,771.09,280.09,On-Time
34772,1158,2018-03-19,771.09,771.09,273.9,On-Time
34773,1158,2018-04-19,771.09,771.09,267.62,On-Time
34774,1158,2018-05-19,771.09,771.09,261.27,On-Time
34775,1158,2018-06-19,771.09,771.09,254.84,On-Time
34776,1158,2018-07-19,771.09,771.09,248.32,On-Time
34777,1158,2018-08-19,771.09,771.09,241.73,On-Time
34778,1158,2018-09-19,771.09,771.09,235.05,On-Time
34779,1158,2018-10-19,771.09,771.09,228.29,On-Time
34780,1158,2018-11-19,771.09,771.09,221.44,On-Time
34781,1158,2018-12-19,771.09,771.09,214.5,On-Time
34782,1158,2019-01-19,771.09,771.09,207.48,On-Time
34783,1158,2019-02-19,771.09,771.09,200.37,On-Time
34784,1158,2019-03-19,771.09,771.09,193.17,On-Time
34785,1158,2019-04-19,771.09,771.09,185.88,On-Time
34786,1158,2019-05-19,771.09,771.09,178.49,On-Time
34787,1158,2019-06-19,771.09,771.09,171.02,On-Time
34788,1158,2019-07-19,771.09,771.09,163.45,On-Time
34789,1158,2019-08-19,771.09,771.09,155.78,On-Time
34790,1158,2019-09-19,771.09,771.09,148.02,On-Time
34791,1158,2019-10-19,771.09,771.09,140.16,On-Time
34792,1158,2019-11-19,771.09,771.09,132.2,On-Time
34793,1158,2019-12-19,771.09,771.09,124.14,On-Time
34794,1158,2020-01-19,771.09,771.09,115.97,On-Time
34795,1158,2020-02-19,771.09,771.09,107.71,On-Time
34796,1158,2020-03-19,771.09,771.09,99.34,On-Time
34797,1158,2020-04-19,771.09,771.09,90.86,On-Time
34798,1158,2020-05-19,771.09,771.09,82.28,On-Time
34799,1158,2020-06-19,771.09,771.09,73.59,On-Time
34800,1158,2020-07-19,771.09,771.09,64.79,Late
34801,1158,2020-08-19,771.09,771.09,55.88,On-Time
34802,1158,2020-09-19,771.09,771.09,46.85,On-Time
34803,1158,2020-10-19,771.09,771.09,37.72,On-Time
34804,1158,2020-11-19,771.09,771.09,28.46,On-Time
34805,1158,2020-12-19,771.09,771.09,19.1,On-Time
34806,1158,2021-01-19,771.09,771.09,9.61,On-Time
34807,1159,2020-05-18,432.04,432.04,57.88,On-Time
34808,1159,2020-06-18,432.04,432.04,53.37,On-Time
34809,1159,2020-07-18,432.04,432.04,48.8,On-Time
34810,1159,2020-08-18,432.04,432.04,44.18,On-Time
34811,1159,2020-09-18,432.04,432.04,39.5,On-Time
34812,1159,2020-10-18,432.04,432.04,34.77,On-Time
34813,1159,2020-11-18,432.04,432.04,29.98,On-Time
34814,1159,2020-12-18,432.04,432.04,25.13,On-Time
34815,1159,2021-01-18,432.04,432.04,20.23,On-Time
34816,1159,2021-02-18,432.04,432.04,15.26,On-Time
34817,1159,2021-03-18,432.04,432.04,10.23,On-Time
34818,1159,2021-04-18,432.04,432.04,5.15,On-Time
34819,1160,2020-12-22,260.11,260.11,57.15,On-Time
34820,1160,2021-01-22,260.11,260.11,55.05,Late
34821,1160,2021-02-22,260.11,260.11,52.91,On-Time
34822,1160,2021-03-22,260.11,260.11,50.76,On-Time
34823,1160,2021-04-22,260.11,260.11,48.59,On-Time
34824,1160,2021-05-22,260.11,260.11,46.39,On-Time
34825,1160,2021-06-22,260.11,260.11,44.17,On-Time
34826,1160,2021-07-22,260.11,260.11,41.92,On-Time
34827,1160,2021-08-22,260.11,260.11,39.65,On-Time
34828,1160,2021-09-22,260.11,260.11,37.36,On-Time
34829,1160,2021-10-22,260.11,260.11,35.05,On-Time
34830,1160,2021-11-22,260.11,260.11,32.71,On-Time
34831,1160,2021-12-22,260.11,260.11,30.35,On-Time
34832,1160,2022-01-22,260.11,260.11,27.96,On-Time
34833,1160,2022-02-22,260.11,260.11,25.55,On-Time
34834,1160,2022-03-22,260.11,260.11,23.11,On-Time
34835,1160,2022-04-22,260.11,260.11,20.65,On-Time
34836,1160,2022-05-22,260.11,260.11,18.16,On-Time
34837,1160,2022-06-22,260.11,260.11,15.64,On-Time
34838,1160,2022-07-22,260.11,260.11,13.1,On-Time
34839,1160,2022-08-22,260.11,260.11,10.54,On-Time
34840,1160,2022-09-22,260.11,260.11,7.94,On-Time
34841,1160,2022-10-22,260.11,260.11,5.32,On-Time
34842,1160,2022-11-22,260.11,260.11,2.68,On-Time
34843,1161,2019-05-12,830.38,830.38,391.83,On-Time
34844,1161,2019-06-12,830.38,830.38,383.98,On-Time
34845,1161,2019-07-12,830.38,830.38,375.99,On-Time
34846,1161,2019-08-12,830.38,830.38,367.86,On-Time
34847,1161,2019-09-12,830.38,830.38,359.59,On-Time
34848,1161,2019-10-12,830.38,830.38,351.17,On-Time
34849,1161,2019-11-12,830.38,830.38,342.59,On-Time
34850,1161,2019-12-12,830.38,830.38,333.87,On-Time
34851,1161,2020-01-12,830.38,830.38,324.98,On-Time
34852,1161,2020-02-12,830.38,830.38,315.94,On-Time
34853,1161,2020-03-12,830.38,830.38,306.74,On-Time
34854,1161,2020-04-12,830.38,830.38,297.37,On-Time
34855,1161,2020-05-12,830.38,830.38,287.83,On-Time
34856,1161,2020-06-12,830.38,830.38,278.12,On-Time
34857,1161,2020-07-12,830.38,830.38,268.24,On-Time
34858,1161,2020-08-12,830.38,830.38,258.18,On-Time
34859,1161,2020-09-12,830.38,830.38,247.95,On-Time
34860,1161,2020-10-12,830.38,830.38,237.53,On-Time
34861,1161,2020-11-12,830.38,830.38,226.92,On-Time
34862,1161,2020-12-12,830.38,830.38,216.12,On-Time
34863,1161,2021-01-12,830.38,830.38,205.13,On-Time
34864,1161,2021-02-12,830.38,830.38,193.95,On-Time
34865,1161,2021-03-12,830.38,830.38,182.56,On-Time
34866,1161,2021-04-12,830.38,830.38,170.97,On-Time
34867,1161,2021-05-12,830.38,830.38,159.17,On-Time
34868,1161,2021-06-12,830.38,830.38,147.16,On-Time
34869,1161,2021-07-12,830.38,830.38,134.94,On-Time
34870,1161,2021-08-12,830.38,830.38,122.49,On-Time
34871,1161,2021-09-12,830.38,830.38,109.83,On-Time
34872,1161,2021-10-12,830.38,830.38,96.94,On-Time
34873,1161,2021-11-12,830.38,830.38,83.81,On-Time
34874,1161,2021-12-12,830.38,830.38,70.46,On-Time
34875,1161,2022-01-12,830.38,830.38,56.86,On-Time
34876,1161,2022-02-12,830.38,830.38,43.02,On-Time
34877,1161,2022-03-12,830.38,830.38,28.93,On-Time
34878,1161,2022-04-12,830.38,830.38,14.6,On-Time
34879,1162,2021-03-27,163.53,163.53,40.67,On-Time
34880,1162,2021-04-27,163.53,163.53,39.69,On-Time
34881,1162,2021-05-27,163.53,163.53,38.71,On-Time
34882,1162,2021-06-27,163.53,163.53,37.71,On-Time
34883,1162,2021-07-27,163.53,163.53,36.71,On-Time
34884,1162,2021-08-27,163.53,163.53,35.69,On-Time
34885,1162,2021-09-27,163.53,163.53,34.68,On-Time
34886,1162,2021-10-27,163.53,163.53,33.65,On-Time
34887,1162,2021-11-27,163.53,163.53,32.61,On-Time
34888,1162,2021-12-27,163.53,163.53,31.57,On-Time
34889,1162,2022-01-27,163.53,163.53,30.51,On-Time
34890,1162,2022-02-27,163.53,163.53,29.45,On-Time
34891,1162,2022-03-27,163.53,163.53,28.38,On-Time
34892,1162,2022-04-27,163.53,163.53,27.31,On-Time
34893,1162,2022-05-27,163.53,163.53,26.22,On-Time
34894,1162,2022-06-27,163.53,163.53,25.13,On-Time
34895,1162,2022-07-27,163.53,163.53,24.02,On-Time
34896,1162,2022-08-27,163.53,163.53,22.91,On-Time
34897,1162,2022-09-27,163.53,163.53,21.79,On-Time
34898,1162,2022-10-27,163.53,163.53,20.66,On-Time
34899,1162,2022-11-27,163.53,163.53,19.52,On-Time
34900,1162,2022-12-27,163.53,163.53,18.37,Late
34901,1162,2023-01-27,163.53,163.53,17.21,On-Time
34902,1162,2023-02-27,163.53,163.53,16.04,On-Time
34903,1162,2023-03-27,163.53,163.53,14.87,On-Time
34904,1162,2023-04-27,163.53,163.53,13.68,On-Time
34905,1162,2023-05-27,163.53,163.53,12.49,On-Time
34906,1162,2023-06-27,163.53,163.53,11.28,On-Time
34907,1162,2023-07-27,163.53,163.53,10.07,On-Time
34908,1162,2023-08-27,163.53,163.53,8.84,On-Time
34909,1162,2023-09-27,163.53,163.53,7.61,On-Time
34910,1162,2023-10-27,163.53,163.53,6.37,On-Time
34911,1162,2023-11-27,163.53,163.53,5.11,On-Time
34912,1162,2023-12-27,163.53,163.53,3.85,On-Time
34913,1162,2024-01-27,163.53,163.53,2.58,On-Time
34914,1162,2024-02-27,163.53,163.53,1.29,On-Time
34915,1163,2023-01-19,831.34,831.34,308.21,On-Time
34916,1163,2023-02-19,831.34,831.34,301.44,On-Time
34917,1163,2023-03-19,831.34,831.34,294.57,On-Time
34918,1163,2023-04-19,831.34,831.34,287.62,On-Time
34919,1163,2023-05-19,831.34,831.34,280.58,On-Time
34920,1163,2023-06-19,831.34,831.34,273.45,On-Time
34921,1163,2023-07-19,831.34,831.34,266.22,On-Time
34922,1163,2023-08-19,831.34,831.34,258.91,On-Time
34923,1163,2023-09-19,831.34,831.34,251.49,On-Time
34924,1163,2023-10-19,831.34,831.34,243.98,On-Time
34925,1163,2023-11-19,831.34,831.34,236.38,On-Time
34926,1163,2023-12-19,831.34,831.34,228.67,On-Time
34927,1163,2024-01-19,831.34,831.34,220.87,On-Time
34928,1163,2024-02-19,831.34,831.34,212.96,On-Time
34929,1163,2024-03-19,831.34,831.34,204.95,On-Time
34930,1163,2024-04-19,831.34,831.34,196.84,On-Time
34931,1163,2024-05-19,831.34,831.34,188.63,On-Time
34932,1163,2024-06-19,831.34,831.34,180.3,On-Time
34933,1163,2024-07-19,831.34,831.34,171.87,On-Time
34934,1163,2024-08-19,831.34,831.34,163.33,On-Time
34935,1163,2024-09-19,831.34,831.34,154.68,On-Time
34936,1163,2024-10-19,831.34,831.34,145.92,On-Time
34937,1163,2024-11-19,831.34,831.34,137.04,On-Time
34938,1163,2024-12-19,831.34,831.34,128.05,On-Time
34939,1164,2020-11-03,270.84,270.84,142.11,On-Time
34940,1164,2020-12-03,270.84,270.84,140.1,On-Time
34941,1164,2021-01-03,270.84,270.84,138.06,On-Time
34942,1164,2021-02-03,270.84,270.84,135.99,On-Time
34943,1164,2021-03-03,270.84,270.84,133.88,On-Time
34944,1164,2021-04-03,270.84,270.84,131.74,On-Time
34945,1164,2021-05-03,270.84,270.84,129.57,On-Time
34946,1164,2021-06-03,270.84,270.84,127.36,On-Time
34947,1164,2021-07-03,270.84,270.84,125.12,On-Time
34948,1164,2021-08-03,270.84,270.84,122.85,On-Time
34949,1164,2021-09-03,270.84,270.84,120.53,On-Time
34950,1164,2021-10-03,270.84,270.84,118.19,On-Time
34951,1164,2021-11-03,270.84,270.84,115.8,On-Time
34952,1164,2021-12-03,270.84,270.84,113.38,On-Time
34953,1164,2022-01-03,270.84,270.84,110.92,On-Time
34954,1164,2022-02-03,270.84,270.84,108.43,On-Time
34955,1164,2022-03-03,270.84,270.84,105.89,On-Time
34956,1164,2022-04-03,270.84,270.84,103.31,On-Time
34957,1164,2022-05-03,270.84,270.84,100.7,On-Time
34958,1164,2022-06-03,270.84,270.84,98.04,On-Time
34959,1164,2022-07-03,270.84,270.84,95.34,On-Time
34960,1164,2022-08-03,270.84,270.84,92.6,On-Time
34961,1164,2022-09-03,270.84,270.84,89.82,On-Time
34962,1164,2022-10-03,270.84,270.84,86.99,On-Time
34963,1164,2022-11-03,270.84,270.84,84.12,On-Time
34964,1164,2022-12-03,270.84,270.84,81.2,On-Time
34965,1164,2023-01-03,270.84,270.84,78.24,On-Time
34966,1164,2023-02-03,270.84,270.84,75.23,On-Time
34967,1164,2023-03-03,270.84,270.84,72.18,On-Time
34968,1164,2023-04-03,270.84,270.84,69.08,On-Time
34969,1164,2023-05-03,270.84,270.84,65.92,On-Time
34970,1164,2023-06-03,270.84,270.84,62.72,On-Time
34971,1164,2023-07-03,270.84,270.84,59.47,On-Time
34972,1164,2023-08-03,270.84,270.84,56.17,On-Time
34973,1164,2023-09-03,270.84,270.84,52.82,On-Time
34974,1164,2023-10-03,270.84,270.84,49.42,On-Time
34975,1164,2023-11-03,270.84,270.84,45.96,On-Time
34976,1164,2023-12-03,270.84,270.84,42.45,On-Time
34977,1164,2024-01-03,270.84,270.84,38.88,On-Time
34978,1164,2024-02-03,270.84,270.84,35.26,On-Time
34979,1164,2024-03-03,270.84,270.84,31.58,On-Time
34980,1164,2024-04-03,270.84,270.84,27.84,On-Time
34981,1164,2024-05-03,270.84,270.84,24.05,On-Time
34982,1164,2024-06-03,270.84,270.84,20.19,On-Time
34983,1164,2024-07-03,270.84,270.84,16.28,On-Time
34984,1164,2024-08-03,270.84,270.84,12.3,On-Time
34985,1164,2024-09-03,270.84,270.84,8.27,On-Time
34986,1164,2024-10-03,270.84,270.84,4.16,On-Time
34987,1165,2021-11-25,250.58,250.58,45.81,On-Time
34988,1165,2021-12-25,250.58,250.58,42.34,On-Time
34989,1165,2022-01-25,250.58,250.58,38.8,On-Time
34990,1165,2022-02-25,250.58,250.58,35.21,On-Time
34991,1165,2022-03-25,250.58,250.58,31.56,On-Time
34992,1165,2022-04-25,250.58,250.58,27.84,On-Time
34993,1165,2022-05-25,250.58,250.58,24.06,On-Time
34994,1165,2022-06-25,250.58,250.58,20.22,On-Time
34995,1165,2022-07-25,250.58,250.58,16.31,On-Time
34996,1165,2022-08-25,250.58,250.58,12.33,On-Time
34997,1165,2022-09-25,250.58,250.58,8.29,On-Time
34998,1165,2022-10-25,250.58,250.58,4.18,On-Time
34999,1166,2023-05-22,647.23,647.23,350.42,On-Time
35000,1166,2023-06-22,647.23,647.23,345.56,On-Time
35001,1166,2023-07-22,647.23,647.23,340.63,On-Time
35002,1166,2023-08-22,647.23,647.23,335.6,On-Time
35003,1166,2023-09-22,647.23,647.23,330.5,On-Time
35004,1166,2023-10-22,647.23,647.23,325.32,On-Time
35005,1166,2023-11-22,647.23,647.23,320.04,On-Time
35006,1166,2023-12-22,647.23,647.23,314.69,On-Time
35007,1166,2024-01-22,647.23,647.23,309.24,On-Time
35008,1166,2024-02-22,647.23,647.23,303.71,On-Time
35009,1166,2024-03-22,647.23,647.23,298.08,On-Time
35010,1166,2024-04-22,647.23,647.23,292.36,On-Time
35011,1166,2024-05-22,647.23,647.23,286.55,On-Time
35012,1166,2024-06-22,647.23,647.23,280.65,On-Time
35013,1166,2024-07-22,647.23,647.23,274.64,On-Time
35014,1166,2024-08-22,647.23,647.23,268.54,On-Time
35015,1166,2024-09-22,647.23,647.23,262.34,On-Time
35016,1166,2024-10-22,647.23,647.23,256.04,On-Time
35017,1166,2024-11-22,647.23,647.23,249.63,On-Time
35018,1166,2024-12-22,647.23,647.23,243.12,On-Time
35019,1167,2018-11-21,228.3,228.3,78.62,On-Time
35020,1167,2018-12-21,228.3,228.3,77.29,On-Time
35021,1167,2019-01-21,228.3,228.3,75.96,On-Time
35022,1167,2019-02-21,228.3,228.3,74.61,On-Time
35023,1167,2019-03-21,228.3,228.3,73.26,On-Time
35024,1167,2019-04-21,228.3,228.3,71.89,On-Time
35025,1167,2019-05-21,228.3,228.3,70.51,On-Time
35026,1167,2019-06-21,228.3,228.3,69.11,On-Time
35027,1167,2019-07-21,228.3,228.3,67.71,On-Time
35028,1167,2019-08-21,228.3,228.3,66.29,On-Time
35029,1167,2019-09-21,228.3,228.3,64.86,On-Time
35030,1167,2019-10-21,228.3,228.3,63.41,On-Time
35031,1167,2019-11-21,228.3,228.3,61.96,On-Time
35032,1167,2019-12-21,228.3,228.3,60.49,On-Time
35033,1167,2020-01-21,228.3,228.3,59.0,On-Time
35034,1167,2020-02-21,228.3,228.3,57.51,On-Time
35035,1167,2020-03-21,228.3,228.3,56.0,On-Time
35036,1167,2020-04-21,228.3,228.3,54.48,On-Time
35037,1167,2020-05-21,228.3,228.3,52.94,On-Time
35038,1167,2020-06-21,228.3,228.3,51.39,On-Time
35039,1167,2020-07-21,228.3,228.3,49.83,On-Time
35040,1167,2020-08-21,228.3,228.3,48.25,On-Time
35041,1167,2020-09-21,228.3,228.3,46.66,On-Time
35042,1167,2020-10-21,228.3,228.3,45.06,On-Time
35043,1167,2020-11-21,228.3,228.3,43.44,On-Time
35044,1167,2020-12-21,228.3,228.3,41.81,On-Time
35045,1167,2021-01-21,228.3,228.3,40.16,On-Time
35046,1167,2021-02-21,228.3,228.3,38.5,On-Time
35047,1167,2021-03-21,228.3,228.3,36.82,On-Time
35048,1167,2021-04-21,228.3,228.3,35.13,On-Time
35049,1167,2021-05-21,228.3,228.3,33.42,On-Time
35050,1167,2021-06-21,228.3,228.3,31.7,On-Time
35051,1167,2021-07-21,228.3,228.3,29.97,On-Time
35052,1167,2021-08-21,228.3,228.3,28.22,On-Time
35053,1167,2021-09-21,228.3,228.3,26.45,On-Time
35054,1167,2021-10-21,228.3,228.3,24.66,On-Time
35055,1167,2021-11-21,228.3,228.3,22.87,On-Time
35056,1167,2021-12-21,228.3,228.3,21.05,On-Time
35057,1167,2022-01-21,228.3,228.3,19.22,On-Time
35058,1167,2022-02-21,228.3,228.3,17.37,On-Time
35059,1167,2022-03-21,228.3,228.3,15.51,On-Time
35060,1167,2022-04-21,228.3,228.3,13.63,On-Time
35061,1167,2022-05-21,228.3,228.3,11.73,On-Time
35062,1167,2022-06-21,228.3,228.3,9.82,On-Time
35063,1167,2022-07-21,228.3,228.3,7.89,On-Time
35064,1167,2022-08-21,228.3,228.3,5.94,On-Time
35065,1167,2022-09-21,228.3,228.3,3.98,On-Time
35066,1167,2022-10-21,228.3,228.3,2.0,On-Time
35067,1168,2019-06-03,552.0,552.0,157.5,On-Time
35068,1168,2019-07-03,552.0,552.0,153.8,On-Time
35069,1168,2019-08-03,552.0,552.0,150.07,On-Time
35070,1168,2019-09-03,552.0,552.0,146.3,On-Time
35071,1168,2019-10-03,552.0,552.0,142.5,On-Time
35072,1168,2019-11-03,552.0,552.0,138.66,On-Time
35073,1168,2019-12-03,552.0,552.0,134.78,On-Time
35074,1168,2020-01-03,552.0,552.0,130.87,Late
35075,1168,2020-02-03,552.0,552.0,126.92,On-Time
35076,1168,2020-03-03,552.0,552.0,122.94,On-Time
35077,1168,2020-04-03,552.0,552.0,118.92,On-Time
35078,1168,2020-05-03,552.0,552.0,114.86,On-Time
35079,1168,2020-06-03,552.0,552.0,110.76,On-Time
